company_id,year,net_profit_margin_pct,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,profitability_score,cash_quality_score,growth_score,leverage_score,health_score,health_band,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,valuation_flag,broad_sector,sub_sector,composite_ranking_score
TORNTPHARM,2024-03,15.436241610738255,31.3944817300522,25.223713646532435,24.154025670945156,24.87589630446773,11.416752843846949,0.5866394399066511,7.6440677966101696,Levered,3849.0,1.095332953898691,0.7396070320579111,1.3182600147456378,3106.0,1.9722222222222223,1.4914243102162565,187.56038647342993,202.84023668639054,49.0,57.0,10.251830698592634,OK,6.932744476678732,OK,9.904998966029122,OK,9.770422181784767,OK,30.591457402327848,OK,9.569385326916846,OK,9.815788772150768,OK,30.391879544001377,OK,9.374632912519697,OK,1129.3299456521738,272.77864498249704,647.6856659077974,0.1660811237632738,SELF_FUNDED_REINVESTMENT,39.25,92.8,8.77,54.49,51.5,Average,46.4,6.43,27.93,1.22,Fair,Healthcare,Pharmaceuticals,55.2
IOC,2024-03,5.559462717942377,9.743776019125345,8.3942593050575,23.53162465856491,20.620164849942256,8.941893540895371,0.7230954600718581,8.26912828321279,Levered,67086.0,0.8278645029925341,1.6084096601703395,3.9610200104082693,39635.0,1.6472973286068442,4.052800791393595,91.83058779917054,133.18109207086843,30.0,40.0,28.727791225279177,OK,8.008755667240486,OK,4.744973944880271,OK,25.64085913541887,OK,20.099089966731643,OK,20.006444481866815,OK,25.99210498948732,OK,20.11244339814313,OK,19.623119885131544,OK,32.85754106716712,7.73191323595959,22.044695378540137,2.794810104975634,SELF_FUNDED_REINVESTMENT,19.28,87.52,51.83,54.68,51.57,Average,28.61,4.24,33.71,1.25,Discount,Energy,Oil & Gas Refining,54.58
CIPLA,2024-03,16.11701714906495,75.59168153953597,24.26476293939629,15.554557028383135,22.937832385842654,12.768573448498447,0.020931625851868495,11.329710144927537,Levered,-4890.0,-0.6694045174537988,0.7922417237881536,2.6828354324971375,1152.0,0.9951853635050554,11.569799022270505,27.73230621088108,331.75155279503105,51.0,25.0,10.389755935227928,OK,9.513860126378049,OK,9.74210289783317,OK,20.249546582874324,OK,22.726834848000887,OK,11.457664472874352,OK,19.348319192733697,OK,21.832544608565986,OK,11.612317403390438,OK,105.87461482908041,16.4683273421703,77.06116084873375,0.26193536813003726,SELF_FUNDED_REINVESTMENT,48.37,75.51,19.59,63.28,52.99,Average,59.75,5.93,33.7,0.12,Fair,Healthcare,Pharmaceuticals,54.41
ONGC,2024-03,9.655290194725701,17.388518015001793,14.720086033723595,16.940398136885513,17.75702650275063,8.044955154739396,0.45444863084819176,8.539729252501472,Levered,50974.0,0.4401253701960852,0.8332173339682772,1.9815314922902691,42060.0,1.7383758603176827,9.672537521390066,73.65895518467276,267.94117647058823,39.0,31.0,24.855263957274687,OK,7.001683761214439,OK,13.006317517391341,OK,38.78658467052287,OK,10.96639922553624,OK,7.9121170176566835,OK,44.22495703074083,OK,10.197228772148016,OK,6.386012503101268,OK,6.831947776746467,1.1573591538849497,4.317056131655974,10.781545408672736,SELF_FUNDED_REINVESTMENT,20.26,86.23,63.29,57.25,54.21,Average,18.15,10.36,11.72,1.11,Discount,Energy,Oil & Gas Exploration,54.36
JIOFIN,2024-03,86.52291105121293,84.04312668463612,105.98382749326146,1.153456416595399,1.4128942772751119,1.1079433671814058,0.0,196.6,Levered,-133292.0,-67.04828973843058,0.012805202156520298,10.784883720930232,-678.0,-0.4224299065420561,0.0,-42.242990654205606,219.02565716984103,3.0,0.0,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,873.3800560747663,10.074058298058887,912.6164637826962,-0.048367249011911674,ASSET_SALES_FUNDING_OPERATIONS,50.0,57.01,39.78,100.0,57.56,Average,34.24,9.91,26.41,3.09,Fair,Financials,Diversified Financials,54.35
DRREDDY,2024-03,19.913605369319196,28.321016743422227,26.318232123094496,19.74233736816026,24.36541512427287,14.383702939659617,0.07085722375592836,43.111111111111114,Levered,-2928.0,-0.33114679936665914,0.7223053120165034,2.686648762708613,509.0,0.8144496235209753,14.401485130841454,9.12513445679455,340.4096385542169,67.0,12.0,13.71726615103832,OK,12.639644349571988,OK,7.640025915260695,OK,41.90561020689674,OK,23.392504645437473,OK,11.008394366816532,OK,42.81779454599071,OK,23.842409558387544,OK,11.284504563028698,OK,437.7560559340265,86.42327741204784,308.21722121691926,0.020845250072724943,SELF_FUNDED_REINVESTMENT,39.7,72.09,48.37,68.52,55.47,Average,11.73,10.19,14.56,0.09,Discount,Healthcare,Pharmaceuticals,53.89
ICICIBANK,2024-03,28.888011233982798,62.41380175029464,85.85721808470623,17.99027109750765,7.181179056519879,1.9492289334082888,6.445624336310825,1.7897598076370194,Levered,823845.0,5.931593839773636,0.06747535915921023,10.151202749140893,12547.0,3.4132071786636575,90.7350986734873,27.22814175039604,364.617793594306,63.0,16.0,21.39660074377121,OK,17.25086850260209,OK,12.41864172369489,OK,31.28635844345755,OK,51.94877118224903,OK,14.714696775470282,OK,32.63524026321307,OK,55.18455739153598,OK,13.995881918674137,OK,28.62832534016189,5.150313339371604,11.510897754354135,0.9510909711578005,EXPANSION_WITH_EXTERNAL_CAPITAL,49.92,90.13,48.11,8.94,55.47,Average,25.76,6.2,38.28,3.43,Fair,Financials,Private Banks,53.78
SIEMENS,2024-09,12.221223021582734,13.956834532374101,16.632194244604317,17.698769290877124,23.656945510360707,10.743507648523657,0.018167610861496385,61.65,Levered,278.0,0.06899975179945396,0.8790861298865568,7.146529562982005,1168.0,0.6144223693892568,2.2571942446043165,42.97277409860191,432.59154929577466,76.0,16.0,18.998700727442852,OK,11.193358902067896,OK,7.612937546261267,OK,35.646062247422265,OK,19.85339817550189,OK,16.250067578355253,OK,34.83955155292464,OK,19.643850003755613,OK,16.15461431239702,OK,438.3119757174393,77.57582535651494,314.8291288160834,0.09804152402695152,SELF_FUNDED_REINVESTMENT,25.37,74.27,48.15,71.42,51.5,Average,33.32,9.25,30.88,3.69,Fair,Industrials,Capital Goods,53.33
IRFC,2024-03,24.064552448864703,99.50459748545694,99.50459748545694,13.038085361638096,5.7484746909270665,1.3218383695952436,8.378352548852153,1.3189891050196507,Levered,411985.0,15.53370786516854,0.05492885738906,1211.1363636363637,7906.0,1.2342482844666252,0.030024394820791892,123.30006238303181,37.63027010482822,5.0,31.0,19.101938730495593,OK,19.06740855567788,OK,15.702681143154496,OK,13.236946449292141,OK,23.245023933940367,OK,24.774991677745327,OK,18.56311014966876,OK,20.11244339814313,OK,-31.1534199107249,OK,408.35130692451656,53.24119197218325,92.34824221401101,0.3019460457018293,SELF_FUNDED_REINVESTMENT,48.41,87.15,27.92,0.0,48.67,Weak,9.81,3.91,16.66,2.82,Discount,Financials,Speciality Finance,52.58
KOTAKBANK,2024-03,32.386151466116615,83.66733645109092,110.06988281736223,14.013018188532914,9.518010412918661,2.372513081844081,4.003739266919029,1.6273628309277808,Levered,273928.0,4.369425126012889,0.07325702420450533,16.021937321937322,6766.0,0.8611980453522209,15.859665344879707,37.14928896941745,653.7826961770623,92.0,2.0,19.66335897034557,OK,13.51960376324537,OK,16.717180300192645,OK,22.162712282993226,OK,20.38200065626572,OK,21.836558926617357,OK,22.538513504568346,OK,19.344070441601247,OK,19.115090343250696,OK,23.62178224345248,3.3101246422306345,8.75528185414407,1.5726708758275234,EXPANSION_WITH_EXTERNAL_CAPITAL,56.2,75.52,35.39,26.07,53.32,Average,32.9,1.15,15.52,1.51,Fair,Financials,Private Banks,51.82
NAUKRI,2024-03,23.462145110410095,28.036277602523658,36.00157728706625,1.9661621835965897,2.9926576635636555,1.6487018204993213,0.008129006675038002,26.085714285714285,Levered,-30957.0,-30.52958579881657,0.07027071960985341,3.130864197530864,-150.0,1.1798319327731093,33.59621451104101,-25.210084033613445,2345.891472868217,44.0,49.0,31.002640631164248,OK,17.115610089960743,OK,16.16000419274206,OK,-25.134755898556637,OK,0.10114653187012212,OK,25.787235225263295,OK,-26.319370027192267,OK,-2.1296099175999395,OK,18.58677786278009,OK,947.6041008403361,18.631433480933183,536.7689940828402,-0.026604025891463663,EXPANSION_WITH_EXTERNAL_CAPITAL,25.26,71.12,31.54,71.66,47.23,Weak,32.88,8.33,11.87,4.29,Discount,Communication Services,Internet & Platforms,50.65
TATAPOWER,2024-03,6.965125551270159,17.469771680580646,16.867646340868035,13.227840276919272,12.046022430123772,3.0779409438060035,1.659321300531586,2.237211310166199,Levered,37373.0,2.641014769274256,0.4419074604110633,0.9142835887516738,3569.0,2.9429906542056075,14.69023092320461,83.38785046728971,101.1125,12.0,17.0,23.398271146138306,OK,15.511158201876407,OK,5.573043704303959,OK,43.81173474053719,OK,10.431728917459004,OK,79.98083083658562,OK,44.22495703074083,OK,5.922384104881218,OK,,TURNAROUND,384.87604672897197,50.9107887254296,136.05717334463995,0.2166615750083587,SELF_FUNDED_REINVESTMENT,12.13,96.29,63.73,43.35,52.38,Average,14.5,3.48,12.02,0.49,Discount,Energy,Power & Utilities,49.05
DIVISLAB,2024-03,20.395156150414277,28.170809432759718,27.62268961121734,11.78984599513669,15.964343598055105,10.34928848641656,0.0002210596124088129,541.75,Levered,-79.0,-0.031041257367387033,0.5074385510996119,1.6554125342899346,992.0,0.788125,3.4289356277884,62.0,512.1132075471698,60.0,50.0,4.025743333608478,OK,9.664930361854074,OK,11.972899602171317,OK,-6.919343378939391,OK,3.4104521925080844,OK,7.545947187802726,OK,-7.168223327744416,OK,3.303780411393231,OK,7.541310687238512,OK,1009.3929187499999,119.0058706064402,590.1123889980354,0.061423058204904804,SELF_FUNDED_REINVESTMENT,30.58,77.68,0.0,92.84,47.94,Weak,69.95,12.34,31.81,1.39,Fair,Healthcare,Pharmaceuticals,48.92
HDFCBANK,2024-03,23.07288232992184,61.41252040373843,70.83226099862858,14.33974005030719,5.637505439968978,1.6238920508541275,6.808786667718385,1.6157737281456581,Levered,2101821.0,10.302690593950208,0.07038097917866981,22.504681053633767,19069.0,0.2913699844146319,0.0,29.13699844146319,600.521052631579,84.0,23.0,30.186956140948773,OK,21.95098428169122,OK,20.887964823195592,OK,27.12356908487252,OK,23.865063572879073,OK,22.263903320427715,OK,13.140240479934251,OK,15.424788082530828,OK,16.654280155455027,OK,12.351542187452251,1.7711790418846791,4.788748131191577,2.3589765552566413,ASSET_MONETISATION_AND_DELEVERAGING,40.54,70.29,47.3,0.0,44.74,Weak,49.42,4.4,22.54,4.33,Fair,Financials,Private Banks,48.85
CANBK,2024-03,13.935160470145405,41.753906568101414,44.015961056469926,16.716051794688113,3.3275577958469484,1.0033107103630055,14.867419925542423,1.698177756056692,Levered,970573.0,19.588540405263583,0.0719985042520674,8.96269564512205,13296.0,0.9769495487306019,1.583438141857961,86.33205635997663,101.57993384785006,17.0,19.0,16.302939300232524,OK,18.17561078322378,OK,10.817178802179583,OK,73.3401622666352,OK,85.7752850068174,OK,19.14374492187123,OK,61.980590063874175,OK,53.4206382524911,OK,5.449589185476622,OK,32.23270436984611,5.388035557292175,9.767966618228789,2.6783994097851984,SELF_FUNDED_REINVESTMENT,25.47,81.8,77.53,0.02,48.96,Weak,36.74,12.61,25.23,3.81,Fair,Financials,Public Sector Banks,48.77
LODHA,2024-03,15.063978286157425,25.833656455990695,24.331136099263283,8.895758200240426,9.973377836055151,3.292512394592991,0.4406663232010991,5.20746887966805,Levered,5198.0,1.9152542372881356,0.21856858341455146,8.824636441402909,-435.0,1.6164736164736164,28.567274137262505,-27.99227799227799,175.74446680080482,16.0,,23.70811095275156,OK,-2.8278535641862557,OK,13.320918056266763,OK,218.7155543964547,OK,-1.119685230740497,OK,15.093978797721984,OK,151.98420997897463,OK,-5.293423548032761,OK,5.922384104881218,OK,778.5842921492922,69.26097601465453,479.40767870302136,-0.03595279056427525,EXPANSION_WITH_EXTERNAL_CAPITAL,19.32,74.15,87.94,52.37,54.45,Average,51.95,7.65,34.33,4.05,Fair,Real Estate,Real Estate,48.54
DMART,2024-03,4.993207190533383,8.084427730414067,6.928665655949123,13.56294790886726,18.24261275272162,11.978084262233137,0.031661140228901485,60.672413793103445,Levered,485.0,0.11411764705882353,2.398875873795579,3.785985836749907,278.0,1.082807570977918,4.8593199314812265,10.962145110410095,287.21966205837174,39.0,0.0,28.132551951927297,OK,20.48312440202782,OK,26.91026114651347,OK,32.144934169439935,OK,22.96698996520703,OK,31.744452601738082,OK,31.88798361621814,OK,22.740337821451305,OK,29.23922207808318,OK,1203.8994361198738,163.28425339608515,852.8451623529412,0.00910553222430331,SELF_FUNDED_REINVESTMENT,11.12,74.34,57.58,71.02,48.36,Weak,72.53,11.71,36.84,1.94,Caution,Consumer Discretionary,Retail,48.25
APOLLOHOSP,2024-03,4.905818773282963,12.56099480560365,9.502072511674275,13.480392156862745,14.76077919960877,5.5847568988173455,0.7688869665513264,4.033407572383074,Levered,4347.0,1.7401921537229783,1.1383944570541153,1.9721647350993377,383.0,2.053475935828877,8.064431502177449,40.962566844919785,481.66666666666663,63.0,26.0,21.752736351876713,OK,14.660042602193135,OK,15.90208668517812,OK,89.6838465061924,OK,36.13077689773863,OK,11.493642912195057,OK,84.69147504478333,OK,29.95061094416296,OK,10.60156477390728,OK,2038.0988556149732,274.74371828143023,974.1324819855885,0.0200984200212211,SELF_FUNDED_REINVESTMENT,10.01,85.05,85.19,50.94,53.7,Average,47.72,7.68,16.74,3.22,Fair,Healthcare,Healthcare,48.06
GAIL,2024-03,7.433122166511544,10.743987750322754,9.993394781877683,12.861540060002339,13.476936158152059,7.939231170080571,0.28304998896060884,18.517385257301807,Levered,-116.0,-0.006829153420463911,1.0680883472962681,2.4140755236645646,4360.0,1.270928001615672,6.174377758429158,44.02706250631122,117.10570342205324,15.0,37.0,32.42353373080278,OK,11.825154521824267,OK,7.990438901094743,OK,17.25429359158057,OK,8.608876760374562,OK,7.54232179343064,OK,18.56311014966876,OK,8.447177119769854,OK,7.919350247286827,OK,154.68722306371808,19.895159162045275,95.01100259036853,0.28461990353382827,SELF_FUNDED_REINVESTMENT,10.88,79.41,48.44,61.47,46.54,Weak,25.84,9.54,33.07,0.31,Discount,Energy,Gas Distribution,48.0
BHARTIARTL,2024-03,5.706018055499993,52.20093077836007,23.554159832513236,10.35839213740181,11.846310162938323,1.9361158683224027,2.6094723973904306,1.559828682444366,Levered,183990.0,2.4576237227008617,0.3393112060793767,0.4944956034064945,27809.0,9.219210095816779,34.063420943846594,324.94741762093946,143.5853319429962,13.0,62.0,14.232767250604962,OK,13.17410230151459,OK,5.735981845577776,OK,,TURNAROUND,38.35662769365473,OK,10.981583453663312,OK,,TURNAROUND,67.02776523348103,OK,10.026509310601806,OK,44.23998948352419,4.582551592248756,5.743304481399853,7.345106122639473,SELF_FUNDED_REINVESTMENT,20.64,100.0,7.95,38.83,44.64,Weak,63.78,6.28,39.71,1.02,Fair,Communication Services,Telecommunications,47.7
ADANIGREEN,2024-03,13.665943600867678,79.3709327548807,72.41865509761388,12.812690665039659,8.939377711133723,1.430420271098699,6.595281675818589,1.3337994406711946,Levered,63343.0,7.382634032634033,0.10467043571055559,0.14803159719992293,-13347.0,6.121428571428571,228.4164859002169,-1059.2857142857144,62.08333333333333,7.0,0.0,43.44099813858789,OK,34.976172926382844,OK,,INSUFFICIENT,90.58982840512462,OK,,TURNAROUND,,INSUFFICIENT,91.29311827723889,OK,,TURNAROUND,,INSUFFICIENT,405.16887301587303,51.91303437055115,57.32854312354313,-2.61443014217979,EXPANSION_WITH_EXTERNAL_CAPITAL,37.87,50.0,100.0,4.7,48.96,Weak,45.26,6.24,21.78,0.89,Fair,Energy,Renewable Energy,47.01
HAVELLS,2024-03,6.837009144701453,10.118343195266272,9.63421194190425,17.067275412917954,23.10967741935484,10.222794176787582,0.040687525177924,21.321428571428573,Levered,283.0,0.13292625645843117,1.4952143489101584,4.66148445336008,335.0,1.5365853658536586,8.703604088219473,26.357199055861525,118.2063492063492,20.0,44.0,21.14089015706202,OK,13.037907939063121,OK,8.728389766288359,OK,6.77797587953104,OK,10.033231229420036,OK,11.040413196880138,OK,5.566719197800074,OK,8.997698704834534,OK,11.069085371075271,OK,1983.87794649882,338.5939129850947,1231.0029215594177,0.013285695877801929,SELF_FUNDED_REINVESTMENT,17.92,79.5,20.18,62.89,43.59,Weak,45.41,14.08,30.73,2.6,Fair,Industrials,Consumer Electricals,46.85
SHREECEM,2024-03,8.445007553238145,22.01647093221578,15.67662394620145,8.370767521615225,14.387942215662598,6.205908683974934,0.07998840747717723,12.468992248062015,Levered,-5900.0,-1.153695737192022,0.7348612354521038,2.139610051089563,1929.0,1.93133294864397,6.9099946396374445,111.30986728216965,5750.833333333333,480.0,16.0,14.809971802418321,OK,10.325615915556586,OK,13.636599315164899,OK,-9.486515671324725,OK,11.2926552609119,OK,8.213734016506091,OK,-9.426133758215006,OK,10.67987982673917,OK,7.823463927058194,OK,1820.1721465666474,152.3623788822876,569.2382675009777,0.06115348347250073,SELF_FUNDED_REINVESTMENT,13.37,91.83,8.77,64.61,43.67,Weak,25.87,1.21,26.58,3.2,Discount,Materials,Cement,46.78
RELIANCE,2024-03,8.789365557299389,18.07459281612296,14.22015236235055,9.958650553699458,10.207413818432668,4.502440958879758,0.5784524141094746,5.530106410589151,Levered,233319.0,1.3058144025252272,0.5122600635424216,1.1526388327980666,45207.0,2.00946595798532,12.633572884885117,57.20956719817768,1172.747561336092,51.0,10.0,24.46173600944801,OK,9.606097094616972,OK,7.566474743054807,OK,13.714491828409226,OK,14.680632603495592,OK,13.360799426840897,OK,9.354129979287684,OK,11.952664832522043,OK,12.29101807652131,OK,5.472952543659833,0.5450322187928885,3.050417065430917,10.453145124463461,SELF_FUNDED_REINVESTMENT,11.13,86.5,30.44,53.49,43.96,Weak,58.34,3.25,24.96,4.21,Fair,Energy,Conglomerates,45.06
DABUR,2024-03,14.600128990648178,19.348597226701063,20.017736214124476,18.355969997972835,22.10844982637343,11.980682720296375,0.13835394283397526,20.024193548387096,Levered,-5568.0,-1.9319916724496877,0.8205874569992061,3.251376146788991,1042.0,1.1115405853119824,7.828119961302805,57.53727222528989,55.740112994350284,10.0,53.0,9.061384362071356,OK,7.814065037783324,OK,5.800570703921659,OK,2.231072252692079,OK,4.604418961155621,OK,7.053851757552976,OK,0.0,OK,4.563955259127317,OK,7.177346253629313,OK,31.210292655991164,5.728951956213257,23.509826509368498,1.8435351715372323,SELF_FUNDED_REINVESTMENT,29.19,79.67,0.68,68.1,44.47,Weak,50.95,13.59,12.02,3.42,Fair,Consumer Staples,Personal Products,44.98
DLF,2024-03,42.38369379181578,33.04807841916913,39.00731289870858,6.908270142781061,5.663616853044165,4.611555976908361,0.12259389820192235,7.042134831460674,Levered,-15304.0,-5.76421845574388,0.10880495691479457,1.6564432989690723,1010.0,0.9320851688693098,23.79025984129454,37.07782672540382,159.3171717171717,11.0,45.0,5.883921200220743,OK,-5.136730668466605,OK,-2.5227009697177505,OK,35.99602527786225,OK,15.697066513836644,OK,16.52939969024585,OK,40.10196653276936,OK,12.888132073019754,OK,10.645376106020565,OK,507.2364280469897,35.04126271207933,470.21070809792843,0.07309772065891328,EXPANSION_WITH_EXTERNAL_CAPITAL,33.5,76.05,36.67,67.19,51.95,Average,46.26,14.32,10.41,2.58,Fair,Real Estate,Real Estate,44.77
HDFCLIFE,2024-03,1.5510139729213062,99.47675449833469,1.4800654303226186,10.732306013909723,9.618340163934427,0.5200091183301563,0.06477567162143734,2.860952380952381,Levered,-290178.0,-183.54079696394686,0.33527042786773137,65.51452550032279,-2893.0,6.81130876747141,13.41518692970182,-183.7992376111817,68.18224081822409,7.0,27.0,12.366704821498665,OK,21.16813430936688,OK,19.44610458066991,OK,4.966053172356233,OK,4.25449161597129,OK,8.060425215255096,OK,0.0,OK,3.131030647754507,OK,5.755705033825231,OK,29.87776365946633,3.2065730260466383,27.1482036685642,-6.151706657367163,SELF_FUNDED_REINVESTMENT,29.3,67.0,5.56,66.63,41.46,Weak,50.59,11.28,31.63,3.22,Fair,Financials,Life Insurance,44.03
ADANIENSOL,2024-03,7.201782380923707,34.38911302462817,27.38002047329439,9.461276797721698,9.146868902255035,2.043117291332126,2.93252116130053,1.6432959884351284,Levered,36304.0,5.741578364700301,0.2836960606785336,0.42669578622816035,1095.0,5.048494983277592,29.764557114469802,91.5551839464883,113.37219730941705,10.0,0.0,18.715011322879892,OK,17.85124994851739,OK,,ZERO_BASE,-2.4904490462308027,OK,16.42972571572392,OK,,ZERO_BASE,-3.1270693848535758,OK,14.869835499703509,OK,,ZERO_BASE,291.402474916388,27.570394747251008,69.4727486952396,0.3141880794689826,SELF_FUNDED_REINVESTMENT,14.13,97.18,14.26,27.65,41.1,Weak,58.5,9.05,14.83,1.65,Fair,Energy,Power & Utilities,43.96
M&M,2024-03,8.82238743726542,17.89787025985418,16.87254634090223,18.537543435564285,13.421644159989018,5.227460570376871,1.6414413053331318,3.1338141025641026,Levered,73439.0,2.6051436679673645,0.5925222177725139,4.944292367307761,-11245.0,-0.4588427057864711,4.0373028084959515,-91.64629176854116,594.1651705565529,91.0,21.0,23.253542874034295,OK,5.838805854237616,OK,6.512869476923022,OK,100.95443275430912,OK,15.316887061047968,OK,9.061135444778024,OK,82.38258956284288,OK,16.175509914303852,OK,9.125382648287793,OK,340.1047660961695,63.04706874150174,136.12679638169564,-0.2694648852484086,EXTERNALLY_FUNDED_INVESTMENT,18.26,51.31,87.31,43.73,45.8,Weak,14.22,0.81,29.08,2.37,Discount,Consumer Discretionary,Automobiles,43.34
NTPC,2024-03,11.950633329785267,28.82672926202094,22.65701592708164,13.273598407068633,10.16561892816477,4.450861504179203,1.475521125007778,3.287781481180392,Levered,221246.0,3.9056966829664415,0.37243729109201756,0.6893687194420199,8644.0,1.9119163697731107,18.00606159069137,40.52128258016126,165.73166958853253,21.0,36.0,16.971938102031615,OK,12.222309654337993,OK,8.585354289701952,OK,12.532921935042452,OK,8.735165684951163,OK,6.463623922795203,OK,11.868894208139679,OK,8.447177119769854,OK,5.755705033825231,OK,42.55686808550534,5.648827764295937,20.174310378307766,0.9521678733206076,SELF_FUNDED_REINVESTMENT,20.04,83.92,20.76,40.85,42.47,Weak,30.8,5.24,37.12,0.06,Discount,Energy,Power & Utilities,43.1
AXISBANK,2024-03,22.73130411725443,34.69264599658038,50.74746957547386,15.832712405189048,3.8215964057631733,1.6374892227113123,8.249122739980766,2.4731307370109614,Levered,962948.0,16.942571609543247,0.0720367478374617,18.663651877133105,-14556.0,-0.2234423394071035,8.229937185125584,-58.54953541691806,508.98865478119933,81.0,1.0,19.966046890428714,OK,14.743587120514379,OK,13.568824505023214,OK,55.68795030685318,OK,39.67228711897934,OK,14.864754204532193,OK,54.414274760026785,OK,35.09600385206135,OK,12.034341816031823,OK,38.16695346124452,6.042863975341192,16.34756650714336,-1.5340374357196316,EXTERNALLY_FUNDED_INVESTMENT,31.46,56.74,70.59,0.18,42.18,Weak,38.14,4.66,16.87,2.32,Fair,Financials,Private Banks,41.97
TECHM,2024-03,4.60996999769213,8.666051234710363,6.954381106238941,8.987963553189097,12.381017599123467,5.555169297086839,0.09512917619708275,9.224489795918368,Levered,-701.0,-0.12902632063316768,1.2050337203643189,3.739912249154859,5058.0,2.6599916562369628,2.5348103700284637,211.0137672090113,302.3696145124716,24.0,150.0,11.160091311747644,OK,8.398437919098868,OK,10.707384026194822,OK,-18.035375119857278,OK,-10.985163688218591,OK,-2.418770735811082,OK,-19.49593629635379,OK,-11.416728965524282,OK,-2.835834213692645,OK,1260.3653066332918,113.28117439724025,576.3037658752071,0.16742270363873682,SELF_FUNDED_REINVESTMENT,4.69,98.05,3.63,60.9,40.92,Weak,57.4,7.43,7.85,0.64,Fair,Information Technology,IT Services,41.23
SBILIFE,2024-03,1.4349789374791648,0.18638058005273206,1.5812043519107797,12.704588140595655,13.999195063053394,0.4755221579767963,0.0,231.88888888888889,Levered,-384943.0,-177.9671752196024,0.33137919000549837,110.17362270450751,-2099.0,15.375923970432947,23.6544231293754,-110.82365364308342,148.93106893106895,19.0,14.0,17.235877577119997,OK,24.231614182367544,OK,22.56159335451695,OK,9.162347526806492,OK,7.374662152227485,OK,10.03348279743188,OK,8.198385552319753,OK,7.8852443962371455,OK,10.500834061722086,OK,467.8446198521647,59.437732090152934,507.42196486361536,-0.23688132542403253,SELF_FUNDED_REINVESTMENT,7.91,75.0,17.37,100.0,43.74,Weak,69.98,9.48,31.04,1.62,Caution,Financials,Life Insurance,41.21
JSWENERGY,2024-03,15.018283127285393,46.857043357130415,36.74037959254745,8.280529953917052,8.05266673027383,2.98613395191026,1.5156009984639016,2.0555284948855332,Levered,24538.0,4.192379976080643,0.19883324389357246,0.396807849098321,-1963.0,3.6139130434782607,71.36514017064252,-113.79710144927537,126.94698354661791,10.0,19.0,18.389287172901202,OK,4.6799560539164675,OK,2.878663361815992,OK,27.976360369609466,OK,20.322431469794555,OK,8.541932785877826,OK,25.99210498948732,OK,20.11244339814313,OK,7.177346253629313,OK,64.27277101449275,5.322126056067589,21.292089526738426,-1.7705336124937798,EXPANSION_WITH_EXTERNAL_CAPITAL,25.0,74.67,38.45,39.56,44.78,Weak,24.79,9.88,35.95,1.25,Discount,Energy,Power & Utilities,40.85
NHPC,2024-03,41.81893687707641,49.90656146179402,58.66901993355482,10.407730866621879,7.929781232897858,4.317394985905228,0.8413260296625498,9.294407894736842,Levered,32082.0,4.693782004389173,0.10324018993108032,0.44854242339573436,970.0,1.7224428997020853,61.96013289036545,24.081429990069513,38.528621204579395,4.0,53.0,-0.05530974579651682,OK,1.4049172176437308,OK,2.686435985014013,OK,3.8155287821050266,OK,7.269596517101484,OK,9.448629487284421,OK,10.064241629820891,OK,5.922384104881218,OK,14.869835499703509,OK,432.07652681231383,44.969362048472945,307.6993138258961,0.05573417784977254,SELF_FUNDED_REINVESTMENT,41.68,80.67,3.94,43.08,46.04,Weak,71.17,13.74,18.26,1.68,Caution,Energy,Power & Utilities,40.38
BANKBARODA,2024-03,15.93948250956673,37.4889127294537,41.55973610184239,15.761863790899902,3.1267119761750117,1.1402758683204666,12.143718727289434,2.102568485832728,Levered,1046625.0,20.56237721021611,0.07153782236255685,13.074773580737796,-7559.0,-0.3325030473263024,1.0854965830088108,-40.06041655625629,231.1061776061776,36.0,21.0,16.788839489625307,OK,17.477297665890944,OK,11.33242243391459,OK,126.679000994827,OK,74.50588066551305,OK,14.121196486586761,OK,128.94284851066638,OK,55.18455739153598,OK,4.582126078713333,OK,31.319678838306217,4.936565118241127,12.901754813359528,-1.279081332956056,EXTERNALLY_FUNDED_INVESTMENT,25.46,57.93,78.21,0.1,41.95,Weak,16.89,4.15,24.7,2.62,Discount,Financials,Public Sector Banks,40.21
