company_id,year,metric,flag
CANBK,2016-03,revenue_cagr_5y,INSUFFICIENT
CANBK,2016-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2016-03,pat_cagr_3y,DECLINE_TO_LOSS
CANBK,2016-03,pat_cagr_5y,INSUFFICIENT
CANBK,2016-03,pat_cagr_10y,INSUFFICIENT
CANBK,2016-03,eps_cagr_3y,DECLINE_TO_LOSS
CANBK,2016-03,eps_cagr_5y,INSUFFICIENT
CANBK,2016-03,eps_cagr_10y,INSUFFICIENT
CANBK,2017-03,revenue_cagr_5y,INSUFFICIENT
CANBK,2017-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2017-03,pat_cagr_5y,INSUFFICIENT
CANBK,2017-03,pat_cagr_10y,INSUFFICIENT
CANBK,2017-03,eps_cagr_5y,INSUFFICIENT
CANBK,2017-03,eps_cagr_10y,INSUFFICIENT
CANBK,2018-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2018-03,pat_cagr_3y,DECLINE_TO_LOSS
CANBK,2018-03,pat_cagr_5y,DECLINE_TO_LOSS
CANBK,2018-03,pat_cagr_10y,INSUFFICIENT
CANBK,2018-03,eps_cagr_3y,DECLINE_TO_LOSS
CANBK,2018-03,eps_cagr_5y,DECLINE_TO_LOSS
CANBK,2018-03,eps_cagr_10y,INSUFFICIENT
CANBK,2019-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2019-03,pat_cagr_3y,TURNAROUND
CANBK,2019-03,pat_cagr_10y,INSUFFICIENT
CANBK,2019-03,eps_cagr_3y,TURNAROUND
CANBK,2019-03,eps_cagr_10y,INSUFFICIENT
CANBK,2020-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2020-03,pat_cagr_3y,DECLINE_TO_LOSS
CANBK,2020-03,pat_cagr_5y,DECLINE_TO_LOSS
CANBK,2020-03,pat_cagr_10y,INSUFFICIENT
CANBK,2020-03,eps_cagr_3y,DECLINE_TO_LOSS
CANBK,2020-03,eps_cagr_5y,DECLINE_TO_LOSS
CANBK,2020-03,eps_cagr_10y,INSUFFICIENT
CANBK,2021-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2021-03,pat_cagr_3y,TURNAROUND
CANBK,2021-03,pat_cagr_5y,TURNAROUND
CANBK,2021-03,pat_cagr_10y,INSUFFICIENT
CANBK,2021-03,eps_cagr_3y,TURNAROUND
CANBK,2021-03,eps_cagr_5y,TURNAROUND
CANBK,2021-03,eps_cagr_10y,INSUFFICIENT
CANBK,2022-03,revenue_cagr_10y,INSUFFICIENT
CANBK,2022-03,pat_cagr_10y,INSUFFICIENT
CANBK,2022-03,eps_cagr_10y,INSUFFICIENT
CANBK,2023-03,pat_cagr_3y,TURNAROUND
CANBK,2023-03,pat_cagr_5y,TURNAROUND
CANBK,2023-03,eps_cagr_3y,TURNAROUND
CANBK,2023-03,eps_cagr_5y,TURNAROUND
CHOLAFIN,2013-03,revenue_cagr_3y,INSUFFICIENT
CHOLAFIN,2013-03,revenue_cagr_5y,INSUFFICIENT
CHOLAFIN,2013-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2013-03,pat_cagr_3y,INSUFFICIENT
CHOLAFIN,2013-03,pat_cagr_5y,INSUFFICIENT
CHOLAFIN,2013-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2013-03,eps_cagr_3y,INSUFFICIENT
CHOLAFIN,2013-03,eps_cagr_5y,INSUFFICIENT
CHOLAFIN,2013-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2014-03,revenue_cagr_3y,INSUFFICIENT
CHOLAFIN,2014-03,revenue_cagr_5y,INSUFFICIENT
CHOLAFIN,2014-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2014-03,pat_cagr_3y,INSUFFICIENT
CHOLAFIN,2014-03,pat_cagr_5y,INSUFFICIENT
CHOLAFIN,2014-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2014-03,eps_cagr_3y,INSUFFICIENT
CHOLAFIN,2014-03,eps_cagr_5y,INSUFFICIENT
CHOLAFIN,2014-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2015-03,interest_coverage,Debt Free
CHOLAFIN,2015-03,revenue_cagr_3y,INSUFFICIENT
CHOLAFIN,2015-03,revenue_cagr_5y,INSUFFICIENT
CHOLAFIN,2015-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2015-03,pat_cagr_3y,INSUFFICIENT
CHOLAFIN,2015-03,pat_cagr_5y,INSUFFICIENT
CHOLAFIN,2015-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2015-03,eps_cagr_3y,INSUFFICIENT
CHOLAFIN,2015-03,eps_cagr_5y,INSUFFICIENT
CHOLAFIN,2015-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2016-03,revenue_cagr_5y,INSUFFICIENT
CHOLAFIN,2016-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2016-03,pat_cagr_5y,INSUFFICIENT
CHOLAFIN,2016-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2016-03,eps_cagr_5y,INSUFFICIENT
CHOLAFIN,2016-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2017-03,revenue_cagr_5y,INSUFFICIENT
CHOLAFIN,2017-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2017-03,pat_cagr_5y,INSUFFICIENT
CHOLAFIN,2017-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2017-03,eps_cagr_5y,INSUFFICIENT
CHOLAFIN,2017-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2018-03,interest_coverage,Debt Free
CHOLAFIN,2018-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2018-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2018-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2019-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2019-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2019-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2020-03,interest_coverage,Debt Free
CHOLAFIN,2020-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2020-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2020-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2021-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2021-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2021-03,eps_cagr_10y,INSUFFICIENT
CHOLAFIN,2022-03,revenue_cagr_10y,INSUFFICIENT
CHOLAFIN,2022-03,pat_cagr_10y,INSUFFICIENT
CHOLAFIN,2022-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2013-03,revenue_cagr_3y,INSUFFICIENT
CIPLA,2013-03,revenue_cagr_5y,INSUFFICIENT
CIPLA,2013-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2013-03,pat_cagr_3y,INSUFFICIENT
CIPLA,2013-03,pat_cagr_5y,INSUFFICIENT
CIPLA,2013-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2013-03,eps_cagr_3y,INSUFFICIENT
CIPLA,2013-03,eps_cagr_5y,INSUFFICIENT
CIPLA,2013-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2014-03,revenue_cagr_3y,INSUFFICIENT
CIPLA,2014-03,revenue_cagr_5y,INSUFFICIENT
CIPLA,2014-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2014-03,pat_cagr_3y,INSUFFICIENT
CIPLA,2014-03,pat_cagr_5y,INSUFFICIENT
CIPLA,2014-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2014-03,eps_cagr_3y,INSUFFICIENT
CIPLA,2014-03,eps_cagr_5y,INSUFFICIENT
CIPLA,2014-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2015-03,revenue_cagr_3y,INSUFFICIENT
CIPLA,2015-03,revenue_cagr_5y,INSUFFICIENT
CIPLA,2015-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2015-03,pat_cagr_3y,INSUFFICIENT
CIPLA,2015-03,pat_cagr_5y,INSUFFICIENT
CIPLA,2015-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2015-03,eps_cagr_3y,INSUFFICIENT
CIPLA,2015-03,eps_cagr_5y,INSUFFICIENT
CIPLA,2015-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2016-03,revenue_cagr_5y,INSUFFICIENT
CIPLA,2016-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2016-03,pat_cagr_5y,INSUFFICIENT
CIPLA,2016-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2016-03,eps_cagr_5y,INSUFFICIENT
CIPLA,2016-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2017-03,revenue_cagr_5y,INSUFFICIENT
CIPLA,2017-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2017-03,pat_cagr_5y,INSUFFICIENT
CIPLA,2017-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2017-03,eps_cagr_5y,INSUFFICIENT
CIPLA,2017-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2018-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2018-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2018-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2019-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2019-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2019-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2020-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2020-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2020-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2021-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2021-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2021-03,eps_cagr_10y,INSUFFICIENT
CIPLA,2022-03,revenue_cagr_10y,INSUFFICIENT
CIPLA,2022-03,pat_cagr_10y,INSUFFICIENT
CIPLA,2022-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2013-03,revenue_cagr_3y,INSUFFICIENT
COALINDIA,2013-03,revenue_cagr_5y,INSUFFICIENT
COALINDIA,2013-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2013-03,pat_cagr_3y,INSUFFICIENT
COALINDIA,2013-03,pat_cagr_5y,INSUFFICIENT
COALINDIA,2013-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2013-03,eps_cagr_3y,INSUFFICIENT
COALINDIA,2013-03,eps_cagr_5y,INSUFFICIENT
COALINDIA,2013-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2014-03,revenue_cagr_3y,INSUFFICIENT
COALINDIA,2014-03,revenue_cagr_5y,INSUFFICIENT
COALINDIA,2014-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2014-03,pat_cagr_3y,INSUFFICIENT
COALINDIA,2014-03,pat_cagr_5y,INSUFFICIENT
COALINDIA,2014-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2014-03,eps_cagr_3y,INSUFFICIENT
COALINDIA,2014-03,eps_cagr_5y,INSUFFICIENT
COALINDIA,2014-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2015-03,revenue_cagr_3y,INSUFFICIENT
COALINDIA,2015-03,revenue_cagr_5y,INSUFFICIENT
COALINDIA,2015-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2015-03,pat_cagr_3y,INSUFFICIENT
COALINDIA,2015-03,pat_cagr_5y,INSUFFICIENT
COALINDIA,2015-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2015-03,eps_cagr_3y,INSUFFICIENT
COALINDIA,2015-03,eps_cagr_5y,INSUFFICIENT
COALINDIA,2015-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2016-03,revenue_cagr_5y,INSUFFICIENT
COALINDIA,2016-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2016-03,pat_cagr_5y,INSUFFICIENT
COALINDIA,2016-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2016-03,eps_cagr_5y,INSUFFICIENT
COALINDIA,2016-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2017-03,revenue_cagr_5y,INSUFFICIENT
COALINDIA,2017-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2017-03,pat_cagr_5y,INSUFFICIENT
COALINDIA,2017-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2017-03,eps_cagr_5y,INSUFFICIENT
COALINDIA,2017-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2018-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2018-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2018-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2019-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2019-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2019-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2020-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2020-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2020-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2021-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2021-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2021-03,eps_cagr_10y,INSUFFICIENT
COALINDIA,2022-03,revenue_cagr_10y,INSUFFICIENT
COALINDIA,2022-03,pat_cagr_10y,INSUFFICIENT
COALINDIA,2022-03,eps_cagr_10y,INSUFFICIENT
DABUR,2013-03,revenue_cagr_3y,INSUFFICIENT
DABUR,2013-03,revenue_cagr_5y,INSUFFICIENT
DABUR,2013-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2013-03,pat_cagr_3y,INSUFFICIENT
DABUR,2013-03,pat_cagr_5y,INSUFFICIENT
DABUR,2013-03,pat_cagr_10y,INSUFFICIENT
DABUR,2013-03,eps_cagr_3y,INSUFFICIENT
DABUR,2013-03,eps_cagr_5y,INSUFFICIENT
DABUR,2013-03,eps_cagr_10y,INSUFFICIENT
DABUR,2014-03,revenue_cagr_3y,INSUFFICIENT
DABUR,2014-03,revenue_cagr_5y,INSUFFICIENT
DABUR,2014-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2014-03,pat_cagr_3y,INSUFFICIENT
DABUR,2014-03,pat_cagr_5y,INSUFFICIENT
DABUR,2014-03,pat_cagr_10y,INSUFFICIENT
DABUR,2014-03,eps_cagr_3y,INSUFFICIENT
DABUR,2014-03,eps_cagr_5y,INSUFFICIENT
DABUR,2014-03,eps_cagr_10y,INSUFFICIENT
DABUR,2015-03,revenue_cagr_3y,INSUFFICIENT
DABUR,2015-03,revenue_cagr_5y,INSUFFICIENT
DABUR,2015-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2015-03,pat_cagr_3y,INSUFFICIENT
DABUR,2015-03,pat_cagr_5y,INSUFFICIENT
DABUR,2015-03,pat_cagr_10y,INSUFFICIENT
DABUR,2015-03,eps_cagr_3y,INSUFFICIENT
DABUR,2015-03,eps_cagr_5y,INSUFFICIENT
DABUR,2015-03,eps_cagr_10y,INSUFFICIENT
DABUR,2016-03,revenue_cagr_5y,INSUFFICIENT
DABUR,2016-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2016-03,pat_cagr_5y,INSUFFICIENT
DABUR,2016-03,pat_cagr_10y,INSUFFICIENT
DABUR,2016-03,eps_cagr_5y,INSUFFICIENT
DABUR,2016-03,eps_cagr_10y,INSUFFICIENT
DABUR,2017-03,revenue_cagr_5y,INSUFFICIENT
DABUR,2017-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2017-03,pat_cagr_5y,INSUFFICIENT
DABUR,2017-03,pat_cagr_10y,INSUFFICIENT
DABUR,2017-03,eps_cagr_5y,INSUFFICIENT
DABUR,2017-03,eps_cagr_10y,INSUFFICIENT
DABUR,2018-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2018-03,pat_cagr_10y,INSUFFICIENT
DABUR,2018-03,eps_cagr_10y,INSUFFICIENT
DABUR,2019-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2019-03,pat_cagr_10y,INSUFFICIENT
DABUR,2019-03,eps_cagr_10y,INSUFFICIENT
DABUR,2020-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2020-03,pat_cagr_10y,INSUFFICIENT
DABUR,2020-03,eps_cagr_10y,INSUFFICIENT
DABUR,2021-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2021-03,pat_cagr_10y,INSUFFICIENT
DABUR,2021-03,eps_cagr_10y,INSUFFICIENT
DABUR,2022-03,revenue_cagr_10y,INSUFFICIENT
DABUR,2022-03,pat_cagr_10y,INSUFFICIENT
DABUR,2022-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2013-03,revenue_cagr_3y,INSUFFICIENT
DIVISLAB,2013-03,revenue_cagr_5y,INSUFFICIENT
DIVISLAB,2013-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2013-03,pat_cagr_3y,INSUFFICIENT
DIVISLAB,2013-03,pat_cagr_5y,INSUFFICIENT
DIVISLAB,2013-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2013-03,eps_cagr_3y,INSUFFICIENT
DIVISLAB,2013-03,eps_cagr_5y,INSUFFICIENT
DIVISLAB,2013-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2014-03,revenue_cagr_3y,INSUFFICIENT
DIVISLAB,2014-03,revenue_cagr_5y,INSUFFICIENT
DIVISLAB,2014-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2014-03,pat_cagr_3y,INSUFFICIENT
DIVISLAB,2014-03,pat_cagr_5y,INSUFFICIENT
DIVISLAB,2014-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2014-03,eps_cagr_3y,INSUFFICIENT
DIVISLAB,2014-03,eps_cagr_5y,INSUFFICIENT
DIVISLAB,2014-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2015-03,revenue_cagr_3y,INSUFFICIENT
DIVISLAB,2015-03,revenue_cagr_5y,INSUFFICIENT
DIVISLAB,2015-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2015-03,pat_cagr_3y,INSUFFICIENT
DIVISLAB,2015-03,pat_cagr_5y,INSUFFICIENT
DIVISLAB,2015-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2015-03,eps_cagr_3y,INSUFFICIENT
DIVISLAB,2015-03,eps_cagr_5y,INSUFFICIENT
DIVISLAB,2015-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2016-03,revenue_cagr_5y,INSUFFICIENT
DIVISLAB,2016-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2016-03,pat_cagr_5y,INSUFFICIENT
DIVISLAB,2016-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2016-03,eps_cagr_5y,INSUFFICIENT
DIVISLAB,2016-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2017-03,revenue_cagr_5y,INSUFFICIENT
DIVISLAB,2017-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2017-03,pat_cagr_5y,INSUFFICIENT
DIVISLAB,2017-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2017-03,eps_cagr_5y,INSUFFICIENT
DIVISLAB,2017-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2018-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2018-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2018-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2019-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2019-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2019-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2020-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2020-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2020-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2021-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2021-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2021-03,eps_cagr_10y,INSUFFICIENT
DIVISLAB,2022-03,revenue_cagr_10y,INSUFFICIENT
DIVISLAB,2022-03,pat_cagr_10y,INSUFFICIENT
DIVISLAB,2022-03,eps_cagr_10y,INSUFFICIENT
DLF,2013-03,revenue_cagr_3y,INSUFFICIENT
DLF,2013-03,revenue_cagr_5y,INSUFFICIENT
DLF,2013-03,revenue_cagr_10y,INSUFFICIENT
DLF,2013-03,pat_cagr_3y,INSUFFICIENT
DLF,2013-03,pat_cagr_5y,INSUFFICIENT
DLF,2013-03,pat_cagr_10y,INSUFFICIENT
DLF,2013-03,eps_cagr_3y,INSUFFICIENT
DLF,2013-03,eps_cagr_5y,INSUFFICIENT
DLF,2013-03,eps_cagr_10y,INSUFFICIENT
DLF,2014-03,revenue_cagr_3y,INSUFFICIENT
DLF,2014-03,revenue_cagr_5y,INSUFFICIENT
DLF,2014-03,revenue_cagr_10y,INSUFFICIENT
DLF,2014-03,pat_cagr_3y,INSUFFICIENT
DLF,2014-03,pat_cagr_5y,INSUFFICIENT
DLF,2014-03,pat_cagr_10y,INSUFFICIENT
DLF,2014-03,eps_cagr_3y,INSUFFICIENT
DLF,2014-03,eps_cagr_5y,INSUFFICIENT
DLF,2014-03,eps_cagr_10y,INSUFFICIENT
DLF,2015-03,revenue_cagr_3y,INSUFFICIENT
DLF,2015-03,revenue_cagr_5y,INSUFFICIENT
DLF,2015-03,revenue_cagr_10y,INSUFFICIENT
DLF,2015-03,pat_cagr_3y,INSUFFICIENT
DLF,2015-03,pat_cagr_5y,INSUFFICIENT
DLF,2015-03,pat_cagr_10y,INSUFFICIENT
DLF,2015-03,eps_cagr_3y,INSUFFICIENT
DLF,2015-03,eps_cagr_5y,INSUFFICIENT
DLF,2015-03,eps_cagr_10y,INSUFFICIENT
DLF,2016-03,revenue_cagr_5y,INSUFFICIENT
DLF,2016-03,revenue_cagr_10y,INSUFFICIENT
DLF,2016-03,pat_cagr_5y,INSUFFICIENT
DLF,2016-03,pat_cagr_10y,INSUFFICIENT
DLF,2016-03,eps_cagr_5y,INSUFFICIENT
DLF,2016-03,eps_cagr_10y,INSUFFICIENT
DLF,2017-03,revenue_cagr_5y,INSUFFICIENT
DLF,2017-03,revenue_cagr_10y,INSUFFICIENT
DLF,2017-03,pat_cagr_5y,INSUFFICIENT
DLF,2017-03,pat_cagr_10y,INSUFFICIENT
DLF,2017-03,eps_cagr_5y,INSUFFICIENT
DLF,2017-03,eps_cagr_10y,INSUFFICIENT
DLF,2018-03,revenue_cagr_10y,INSUFFICIENT
DLF,2018-03,pat_cagr_10y,INSUFFICIENT
DLF,2018-03,eps_cagr_10y,INSUFFICIENT
DLF,2019-03,revenue_cagr_10y,INSUFFICIENT
DLF,2019-03,pat_cagr_10y,INSUFFICIENT
DLF,2019-03,eps_cagr_10y,INSUFFICIENT
DLF,2020-03,revenue_cagr_10y,INSUFFICIENT
DLF,2020-03,pat_cagr_3y,DECLINE_TO_LOSS
DLF,2020-03,pat_cagr_5y,DECLINE_TO_LOSS
DLF,2020-03,pat_cagr_10y,INSUFFICIENT
DLF,2020-03,eps_cagr_3y,DECLINE_TO_LOSS
DLF,2020-03,eps_cagr_5y,DECLINE_TO_LOSS
DLF,2020-03,eps_cagr_10y,INSUFFICIENT
DLF,2021-03,revenue_cagr_10y,INSUFFICIENT
DLF,2021-03,pat_cagr_10y,INSUFFICIENT
DLF,2021-03,eps_cagr_10y,INSUFFICIENT
DLF,2022-03,revenue_cagr_10y,INSUFFICIENT
DLF,2022-03,pat_cagr_10y,INSUFFICIENT
DLF,2022-03,eps_cagr_10y,INSUFFICIENT
DLF,2023-03,pat_cagr_3y,TURNAROUND
DLF,2023-03,eps_cagr_3y,TURNAROUND
DMART,2013-03,revenue_cagr_3y,INSUFFICIENT
DMART,2013-03,revenue_cagr_5y,INSUFFICIENT
DMART,2013-03,revenue_cagr_10y,INSUFFICIENT
DMART,2013-03,pat_cagr_3y,INSUFFICIENT
DMART,2013-03,pat_cagr_5y,INSUFFICIENT
DMART,2013-03,pat_cagr_10y,INSUFFICIENT
DMART,2013-03,eps_cagr_3y,INSUFFICIENT
DMART,2013-03,eps_cagr_5y,INSUFFICIENT
DMART,2013-03,eps_cagr_10y,INSUFFICIENT
DMART,2014-03,revenue_cagr_3y,INSUFFICIENT
DMART,2014-03,revenue_cagr_5y,INSUFFICIENT
DMART,2014-03,revenue_cagr_10y,INSUFFICIENT
DMART,2014-03,pat_cagr_3y,INSUFFICIENT
DMART,2014-03,pat_cagr_5y,INSUFFICIENT
DMART,2014-03,pat_cagr_10y,INSUFFICIENT
DMART,2014-03,eps_cagr_3y,INSUFFICIENT
DMART,2014-03,eps_cagr_5y,INSUFFICIENT
DMART,2014-03,eps_cagr_10y,INSUFFICIENT
DMART,2015-03,revenue_cagr_3y,INSUFFICIENT
DMART,2015-03,revenue_cagr_5y,INSUFFICIENT
DMART,2015-03,revenue_cagr_10y,INSUFFICIENT
DMART,2015-03,pat_cagr_3y,INSUFFICIENT
DMART,2015-03,pat_cagr_5y,INSUFFICIENT
DMART,2015-03,pat_cagr_10y,INSUFFICIENT
DMART,2015-03,eps_cagr_3y,INSUFFICIENT
DMART,2015-03,eps_cagr_5y,INSUFFICIENT
DMART,2015-03,eps_cagr_10y,INSUFFICIENT
DMART,2016-03,revenue_cagr_5y,INSUFFICIENT
DMART,2016-03,revenue_cagr_10y,INSUFFICIENT
DMART,2016-03,pat_cagr_5y,INSUFFICIENT
DMART,2016-03,pat_cagr_10y,INSUFFICIENT
DMART,2016-03,eps_cagr_5y,INSUFFICIENT
DMART,2016-03,eps_cagr_10y,INSUFFICIENT
DMART,2017-03,revenue_cagr_5y,INSUFFICIENT
DMART,2017-03,revenue_cagr_10y,INSUFFICIENT
DMART,2017-03,pat_cagr_5y,INSUFFICIENT
DMART,2017-03,pat_cagr_10y,INSUFFICIENT
DMART,2017-03,eps_cagr_5y,INSUFFICIENT
DMART,2017-03,eps_cagr_10y,INSUFFICIENT
DMART,2018-03,revenue_cagr_10y,INSUFFICIENT
DMART,2018-03,pat_cagr_10y,INSUFFICIENT
DMART,2018-03,eps_cagr_10y,INSUFFICIENT
DMART,2019-03,revenue_cagr_10y,INSUFFICIENT
DMART,2019-03,pat_cagr_10y,INSUFFICIENT
DMART,2019-03,eps_cagr_10y,INSUFFICIENT
DMART,2020-03,revenue_cagr_10y,INSUFFICIENT
DMART,2020-03,pat_cagr_10y,INSUFFICIENT
DMART,2020-03,eps_cagr_10y,INSUFFICIENT
DMART,2021-03,revenue_cagr_10y,INSUFFICIENT
DMART,2021-03,pat_cagr_10y,INSUFFICIENT
DMART,2021-03,eps_cagr_10y,INSUFFICIENT
DMART,2022-03,revenue_cagr_10y,INSUFFICIENT
DMART,2022-03,pat_cagr_10y,INSUFFICIENT
DMART,2022-03,eps_cagr_10y,INSUFFICIENT
DRREDDY,2013-03,revenue_cagr_3y,INSUFFICIENT
DRREDDY,2013-03,revenue_cagr_5y,INSUFFICIENT
DRREDDY,2013-03,revenue_cagr_10y,INSUFFICIENT
DRREDDY,2013-03,pat_cagr_3y,INSUFFICIENT
DRREDDY,2013-03,pat_cagr_5y,INSUFFICIENT
DRREDDY,2013-03,pat_cagr_10y,INSUFFICIENT
DRREDDY,2013-03,eps_cagr_3y,INSUFFICIENT
DRREDDY,2013-03,eps_cagr_5y,INSUFFICIENT
DRREDDY,2013-03,eps_cagr_10y,INSUFFICIENT
DRREDDY,2014-03,revenue_cagr_3y,INSUFFICIENT
DRREDDY,2014-03,revenue_cagr_5y,INSUFFICIENT
